matrix, threads, schedules type, chunk size, time (ms)
../data/memchip.mtx, 4, static, 1000, 6.739140
../data/memchip.mtx, 4, static, 1000, 6.645918
../data/memchip.mtx, 4, static, 1000, 6.647825
../data/memchip.mtx, 4, static, 1000, 6.629944
../data/memchip.mtx, 4, static, 1000, 6.633997
../data/memchip.mtx, 4, static, 1000, 6.629944
../data/memchip.mtx, 4, static, 1000, 6.569147
../data/memchip.mtx, 4, static, 10000, 6.952047
../data/memchip.mtx, 4, static, 10000, 6.461143
../data/memchip.mtx, 4, static, 10000, 6.453037
../data/memchip.mtx, 4, static, 10000, 6.371975
../data/memchip.mtx, 4, static, 10000, 6.321907
../data/memchip.mtx, 4, static, 10000, 6.319046
../data/memchip.mtx, 4, static, 10000, 6.284952
../data/memchip.mtx, 4, static, 10000, 6.249905
../data/memchip.mtx, 4, static, 10000, 6.257057
../data/memchip.mtx, 4, static, 10000, 6.274939
../data/memchip.mtx, 4, dynamic, 100, 10.293007
../data/memchip.mtx, 4, dynamic, 100, 9.937048
../data/memchip.mtx, 4, dynamic, 100, 9.698153
../data/memchip.mtx, 4, dynamic, 100, 9.644985
../data/memchip.mtx, 4, dynamic, 100, 9.644985
../data/memchip.mtx, 4, dynamic, 100, 9.703159
../data/memchip.mtx, 4, dynamic, 100, 9.586811
../data/memchip.mtx, 4, dynamic, 100, 9.593964
../data/memchip.mtx, 4, dynamic, 100, 9.608984
../data/memchip.mtx, 4, dynamic, 100, 9.632826
../data/memchip.mtx, 4, dynamic, 1000, 7.300854
../data/memchip.mtx, 4, dynamic, 1000, 6.949902
../data/memchip.mtx, 4, dynamic, 1000, 6.738186
../data/memchip.mtx, 4, dynamic, 1000, 6.741047
../data/memchip.mtx, 4, dynamic, 1000, 6.687880
../data/memchip.mtx, 4, dynamic, 1000, 6.718159
../data/memchip.mtx, 4, dynamic, 1000, 6.684065
../data/memchip.mtx, 4, dynamic, 1000, 6.716967
../data/memchip.mtx, 4, dynamic, 1000, 6.641865
../data/memchip.mtx, 4, dynamic, 1000, 6.641865
../data/memchip.mtx, 4, dynamic, 10000, 6.929874
../data/memchip.mtx, 4, dynamic, 10000, 6.603003
../data/memchip.mtx, 4, dynamic, 10000, 6.401062
../data/memchip.mtx, 4, dynamic, 10000, 6.409883
../data/memchip.mtx, 4, dynamic, 10000, 6.332159
../data/memchip.mtx, 4, dynamic, 10000, 6.371021
../data/memchip.mtx, 4, dynamic, 10000, 6.333113
../data/memchip.mtx, 4, dynamic, 10000, 6.393909
../data/memchip.mtx, 4, dynamic, 10000, 6.320953
../data/memchip.mtx, 4, dynamic, 10000, 6.335020
../data/memchip.mtx, 4, guided, 100, 8.310080
../data/memchip.mtx, 4, guided, 100, 7.721901
../data/memchip.mtx, 4, guided, 100, 7.217169
../data/memchip.mtx, 4, guided, 100, 7.181883
../data/memchip.mtx, 4, guided, 100, 7.179976
../data/memchip.mtx, 4, guided, 100, 7.277012
../data/memchip.mtx, 4, guided, 100, 7.240057
../data/memchip.mtx, 4, guided, 100, 7.180929
../data/memchip.mtx, 4, guided, 100, 7.233858
../data/memchip.mtx, 4, guided, 100, 7.174015
../data/memchip.mtx, 4, guided, 1000, 8.283138
../data/memchip.mtx, 4, guided, 1000, 7.854223
../data/memchip.mtx, 4, guided, 1000, 7.318974
../data/memchip.mtx, 4, guided, 1000, 7.316113
../data/memchip.mtx, 4, guided, 1000, 7.272005
../data/memchip.mtx, 4, guided, 1000, 7.182121
../data/memchip.mtx, 4, guided, 1000, 7.187843
../data/memchip.mtx, 4, guided, 1000, 7.282972
../data/memchip.mtx, 4, guided, 1000, 7.099152
../data/memchip.mtx, 4, guided, 1000, 7.231951
../data/memchip.mtx, 4, guided, 10000, 8.292913
../data/memchip.mtx, 4, guided, 10000, 7.921934
../data/memchip.mtx, 4, guided, 10000, 7.452965
../data/memchip.mtx, 4, guided, 10000, 7.316113
../data/memchip.mtx, 4, guided, 10000, 7.398844
../data/memchip.mtx, 4, guided, 10000, 7.399797
../data/memchip.mtx, 4, guided, 10000, 7.310152
../data/memchip.mtx, 4, guided, 10000, 7.358074
../data/memchip.mtx, 4, guided, 10000, 7.230997
../data/memchip.mtx, 4, guided, 10000, 7.323980
../data/memchip.mtx, 8, static, 100, 5.864143
../data/memchip.mtx, 8, static, 100, 5.383015
../data/memchip.mtx, 8, static, 100, 5.216122
../data/memchip.mtx, 8, static, 100, 5.200148
../data/memchip.mtx, 8, static, 100, 5.182981
../data/memchip.mtx, 8, static, 100, 5.189896
../data/memchip.mtx, 8, static, 100, 5.191088
../data/memchip.mtx, 8, static, 100, 5.179167
../data/memchip.mtx, 8, static, 100, 5.187035
../data/memchip.mtx, 8, static, 100, 5.176067
../data/memchip.mtx, 8, static, 1000, 4.601002
../data/memchip.mtx, 8, static, 1000, 4.187107
../data/memchip.mtx, 8, static, 1000, 4.017115
../data/memchip.mtx, 8, static, 1000, 4.020929
../data/memchip.mtx, 8, static, 1000, 3.998995
../data/memchip.mtx, 8, static, 1000, 3.996134
../data/memchip.mtx, 8, static, 1000, 3.984928
../data/memchip.mtx, 8, static, 1000, 4.003048
../data/memchip.mtx, 8, static, 1000, 3.995895
../data/memchip.mtx, 8, static, 1000, 3.965139
../data/memchip.mtx, 8, static, 10000, 4.493952
../data/memchip.mtx, 8, static, 10000, 4.022837
../data/memchip.mtx, 8, static, 10000, 3.895044
../data/memchip.mtx, 8, static, 10000, 3.864050
../data/memchip.mtx, 8, static, 10000, 3.865957
../data/memchip.mtx, 8, static, 10000, 3.875017
../data/memchip.mtx, 8, static, 10000, 3.853083
../data/memchip.mtx, 8, static, 10000, 3.827095
../data/memchip.mtx, 8, static, 10000, 3.853083
../data/memchip.mtx, 8, static, 10000, 3.839970
../data/memchip.mtx, 8, dynamic, 100, 6.117105
../data/memchip.mtx, 8, dynamic, 100, 5.744934
../data/memchip.mtx, 8, dynamic, 100, 5.580902
../data/memchip.mtx, 8, dynamic, 100, 5.579948
../data/memchip.mtx, 8, dynamic, 100, 5.567074
../data/memchip.mtx, 8, dynamic, 100, 5.567074
../data/memchip.mtx, 8, dynamic, 100, 5.553007
../data/memchip.mtx, 8, dynamic, 100, 5.562067
../data/memchip.mtx, 8, dynamic, 100, 5.559921
../data/memchip.mtx, 8, dynamic, 100, 5.553007
../data/memchip.mtx, 8, dynamic, 1000, 4.949808
../data/memchip.mtx, 8, dynamic, 1000, 4.412889
../data/memchip.mtx, 8, dynamic, 1000, 4.256964
../data/memchip.mtx, 8, dynamic, 1000, 4.245043
../data/memchip.mtx, 8, dynamic, 1000, 4.229069
../data/memchip.mtx, 8, dynamic, 1000, 4.230976
../data/memchip.mtx, 8, dynamic, 1000, 4.234076
../data/memchip.mtx, 8, dynamic, 1000, 4.222155
../data/memchip.mtx, 8, dynamic, 1000, 4.216909
../data/memchip.mtx, 8, dynamic, 1000, 4.203081
../data/memchip.mtx, 8, dynamic, 10000, 4.717112
../data/memchip.mtx, 8, dynamic, 10000, 4.215002
../data/memchip.mtx, 8, dynamic, 10000, 4.034996
../data/memchip.mtx, 8, dynamic, 10000, 4.010916
../data/memchip.mtx, 8, dynamic, 10000, 3.991127
../data/memchip.mtx, 8, dynamic, 10000, 3.988981
../data/memchip.mtx, 8, dynamic, 10000, 3.998995
../data/memchip.mtx, 8, dynamic, 10000, 3.985882
../data/memchip.mtx, 8, dynamic, 10000, 3.962040
../data/memchip.mtx, 8, dynamic, 10000, 3.993034
../data/memchip.mtx, 8, guided, 100, 5.170107
../data/memchip.mtx, 8, guided, 100, 4.575014
../data/memchip.mtx, 8, guided, 100, 4.437923
../data/memchip.mtx, 8, guided, 100, 4.395008
../data/memchip.mtx, 8, guided, 100, 4.405022
../data/memchip.mtx, 8, guided, 100, 4.378080
../data/memchip.mtx, 8, guided, 100, 4.348040
../data/memchip.mtx, 8, guided, 100, 4.357100
../data/memchip.mtx, 8, guided, 100, 4.388094
../data/memchip.mtx, 8, guided, 100, 4.371881
../data/memchip.mtx, 8, guided, 1000, 5.288124
../data/memchip.mtx, 8, guided, 1000, 4.762173
../data/memchip.mtx, 8, guided, 1000, 4.515886
../data/memchip.mtx, 8, guided, 1000, 4.496813
../data/memchip.mtx, 8, guided, 1000, 4.502058
../data/memchip.mtx, 8, guided, 1000, 4.454851
../data/memchip.mtx, 8, guided, 1000, 4.513025
../data/memchip.mtx, 8, guided, 1000, 4.466772
../data/memchip.mtx, 8, guided, 1000, 4.469156
../data/memchip.mtx, 8, guided, 1000, 4.528999
../data/memchip.mtx, 8, guided, 10000, 5.630970
../data/memchip.mtx, 8, guided, 10000, 4.553080
../data/memchip.mtx, 8, guided, 10000, 4.424095
../data/memchip.mtx, 8, guided, 10000, 4.343033
../data/memchip.mtx, 8, guided, 10000, 4.391909
../data/memchip.mtx, 8, guided, 10000, 4.349947
../data/memchip.mtx, 8, guided, 10000, 4.386902
../data/memchip.mtx, 8, guided, 10000, 4.327774
../data/memchip.mtx, 8, guided, 10000, 4.344940
../data/memchip.mtx, 8, guided, 10000, 4.338980
../data/memchip.mtx, 16, static, 100, 4.542112
../data/memchip.mtx, 16, static, 100, 3.838062
../data/memchip.mtx, 16, static, 100, 3.766060
../data/memchip.mtx, 16, static, 100, 3.740072
../data/memchip.mtx, 16, static, 100, 3.750086
../data/memchip.mtx, 16, static, 100, 3.751040
../data/memchip.mtx, 16, static, 100, 3.724813
../data/memchip.mtx, 16, static, 100, 3.731966
../data/memchip.mtx, 16, static, 100, 3.746986
../data/memchip.mtx, 16, static, 100, 3.772020
../data/memchip.mtx, 16, static, 1000, 4.301071
../data/memchip.mtx, 16, static, 1000, 3.625870
../data/memchip.mtx, 16, static, 1000, 3.501892
../data/memchip.mtx, 16, static, 1000, 3.468990
../data/memchip.mtx, 16, static, 1000, 3.430843
../data/memchip.mtx, 16, static, 1000, 3.468990
../data/memchip.mtx, 16, static, 1000, 3.425837
../data/memchip.mtx, 16, static, 1000, 3.437042
../data/memchip.mtx, 16, static, 1000, 3.456116
../data/memchip.mtx, 16, static, 1000, 3.426075
../data/memchip.mtx, 16, static, 10000, 4.018068
../data/memchip.mtx, 16, static, 10000, 3.293991
../data/memchip.mtx, 16, static, 10000, 3.165007
../data/memchip.mtx, 16, static, 10000, 3.173828
../data/memchip.mtx, 16, static, 10000, 3.150225
../data/memchip.mtx, 16, static, 10000, 3.154993
../data/memchip.mtx, 16, static, 10000, 3.144026
../data/memchip.mtx, 16, static, 10000, 3.154039
../data/memchip.mtx, 16, static, 10000, 3.152132
../data/memchip.mtx, 16, static, 10000, 3.183126
../data/memchip.mtx, 16, dynamic, 100, 4.786968
../data/memchip.mtx, 16, dynamic, 100, 4.032135
../data/memchip.mtx, 16, dynamic, 100, 3.977060
../data/memchip.mtx, 16, dynamic, 100, 3.911018
../data/memchip.mtx, 16, dynamic, 100, 3.923893
../data/memchip.mtx, 16, dynamic, 100, 3.894091
../data/memchip.mtx, 16, dynamic, 100, 3.900051
../data/memchip.mtx, 16, dynamic, 100, 3.950119
../data/memchip.mtx, 16, dynamic, 100, 3.906012
../data/memchip.mtx, 16, dynamic, 100, 3.920078
../data/memchip.mtx, 16, dynamic, 1000, 4.208088
../data/memchip.mtx, 16, dynamic, 1000, 3.573179
../data/memchip.mtx, 16, dynamic, 1000, 3.434896
../data/memchip.mtx, 16, dynamic, 1000, 3.432989
../data/memchip.mtx, 16, dynamic, 1000, 3.414869
../data/memchip.mtx, 16, dynamic, 1000, 3.424883
../data/memchip.mtx, 16, dynamic, 1000, 3.387928
../data/memchip.mtx, 16, dynamic, 1000, 3.397942
../data/memchip.mtx, 16, dynamic, 1000, 3.419876
../data/memchip.mtx, 16, dynamic, 1000, 3.411055
../data/memchip.mtx, 16, dynamic, 10000, 4.266977
../data/memchip.mtx, 16, dynamic, 10000, 3.606796
../data/memchip.mtx, 16, dynamic, 10000, 3.467083
../data/memchip.mtx, 16, dynamic, 10000, 3.487110
../data/memchip.mtx, 16, dynamic, 10000, 3.462076
../data/memchip.mtx, 16, dynamic, 10000, 3.480196
../data/memchip.mtx, 16, dynamic, 10000, 3.466129
../data/memchip.mtx, 16, dynamic, 10000, 3.475904
../data/memchip.mtx, 16, dynamic, 10000, 3.462076
../data/memchip.mtx, 16, dynamic, 10000, 3.504038
../data/memchip.mtx, 16, guided, 100, 4.794121
../data/memchip.mtx, 16, guided, 100, 3.959894
../data/memchip.mtx, 16, guided, 100, 3.715992
../data/memchip.mtx, 16, guided, 100, 3.731012
../data/memchip.mtx, 16, guided, 100, 3.680944
../data/memchip.mtx, 16, guided, 100, 3.679037
../data/memchip.mtx, 16, guided, 100, 3.715992
../data/memchip.mtx, 16, guided, 100, 3.663063
../data/memchip.mtx, 16, guided, 100, 3.664970
../data/memchip.mtx, 16, guided, 100, 3.621817
../data/memchip.mtx, 16, guided, 1000, 28.992176
../data/memchip.mtx, 16, guided, 1000, 4.029989
../data/memchip.mtx, 16, guided, 1000, 3.854036
../data/memchip.mtx, 16, guided, 1000, 3.846884
../data/memchip.mtx, 16, guided, 1000, 3.823996
../data/memchip.mtx, 16, guided, 1000, 3.824234
../data/memchip.mtx, 16, guided, 1000, 3.829956
../data/memchip.mtx, 16, guided, 1000, 3.839970
../data/memchip.mtx, 16, guided, 1000, 3.821135
../data/memchip.mtx, 16, guided, 1000, 3.817081
../data/memchip.mtx, 16, guided, 10000, 4.764080
../data/memchip.mtx, 16, guided, 10000, 3.949881
../data/memchip.mtx, 16, guided, 10000, 3.713131
../data/memchip.mtx, 16, guided, 10000, 3.669024
../data/memchip.mtx, 16, guided, 10000, 3.720045
../data/memchip.mtx, 16, guided, 10000, 3.690004
../data/memchip.mtx, 16, guided, 10000, 3.651857
../data/memchip.mtx, 16, guided, 10000, 3.650904
../data/memchip.mtx, 16, guided, 10000, 3.715992
../data/memchip.mtx, 16, guided, 10000, 3.711939
../data/memchip.mtx, 32, static, 100, 27.042150
../data/memchip.mtx, 32, static, 100, 3.919125
../data/memchip.mtx, 32, static, 100, 12.954950
../data/memchip.mtx, 32, static, 100, 3.578186
../data/memchip.mtx, 32, static, 100, 3.540993
../data/memchip.mtx, 32, static, 100, 3.521919
../data/memchip.mtx, 32, static, 100, 3.532887
../data/memchip.mtx, 32, static, 100, 3.529787
../data/memchip.mtx, 32, static, 100, 3.518820
../data/memchip.mtx, 32, static, 100, 3.501177
../data/memchip.mtx, 32, static, 1000, 5.794048
../data/memchip.mtx, 32, static, 1000, 3.608942
../data/memchip.mtx, 32, static, 1000, 3.338814
../data/memchip.mtx, 32, static, 1000, 3.251076
../data/memchip.mtx, 32, static, 1000, 3.235102
../data/memchip.mtx, 32, static, 1000, 3.232002
../data/memchip.mtx, 32, static, 1000, 3.229856
../data/memchip.mtx, 32, static, 1000, 3.217936
../data/memchip.mtx, 32, static, 1000, 3.209114
../data/memchip.mtx, 32, static, 1000, 3.216028
../data/memchip.mtx, 32, static, 10000, 5.326986
../data/memchip.mtx, 32, static, 10000, 3.250837
../data/memchip.mtx, 32, static, 10000, 3.039837
../data/memchip.mtx, 32, static, 10000, 2.969980
../data/memchip.mtx, 32, static, 10000, 2.939939
../data/memchip.mtx, 32, static, 10000, 2.914906
../data/memchip.mtx, 32, static, 10000, 2.914906
../data/memchip.mtx, 32, static, 10000, 2.908945
../data/memchip.mtx, 32, static, 10000, 2.905846
../data/memchip.mtx, 32, static, 10000, 2.888918
../data/memchip.mtx, 32, dynamic, 100, 8.388042
../data/memchip.mtx, 32, dynamic, 100, 7.205963
../data/memchip.mtx, 32, dynamic, 100, 7.080078
../data/memchip.mtx, 32, dynamic, 100, 6.992817
../data/memchip.mtx, 32, dynamic, 100, 6.948948
../data/memchip.mtx, 32, dynamic, 100, 6.954193
../data/memchip.mtx, 32, dynamic, 100, 6.996870
../data/memchip.mtx, 32, dynamic, 100, 7.013083
../data/memchip.mtx, 32, dynamic, 100, 6.884813
../data/memchip.mtx, 32, dynamic, 100, 6.890774
../data/memchip.mtx, 32, dynamic, 1000, 6.194115
../data/memchip.mtx, 32, dynamic, 1000, 5.198002
../data/memchip.mtx, 32, dynamic, 1000, 5.017042
../data/memchip.mtx, 32, dynamic, 1000, 4.800081
../data/memchip.mtx, 32, dynamic, 1000, 4.756927
../data/memchip.mtx, 32, dynamic, 1000, 4.775047
../data/memchip.mtx, 32, dynamic, 1000, 4.690170
../data/memchip.mtx, 32, dynamic, 1000, 4.618883
../data/memchip.mtx, 32, dynamic, 1000, 4.644871
../data/memchip.mtx, 32, dynamic, 1000, 4.606962
../data/memchip.mtx, 32, dynamic, 10000, 5.629778
../data/memchip.mtx, 32, dynamic, 10000, 4.617214
../data/memchip.mtx, 32, dynamic, 10000, 4.179955
../data/memchip.mtx, 32, dynamic, 10000, 4.066944
../data/memchip.mtx, 32, dynamic, 10000, 4.100084
../data/memchip.mtx, 32, dynamic, 10000, 4.079103
../data/memchip.mtx, 32, dynamic, 10000, 4.024982
../data/memchip.mtx, 32, dynamic, 10000, 4.012108
../data/memchip.mtx, 32, dynamic, 10000, 3.969193
../data/memchip.mtx, 32, dynamic, 10000, 3.948927
../data/memchip.mtx, 32, guided, 100, 6.548882
../data/memchip.mtx, 32, guided, 100, 4.030943
../data/memchip.mtx, 32, guided, 100, 3.721952
../data/memchip.mtx, 32, guided, 100, 3.561974
../data/memchip.mtx, 32, guided, 100, 3.774881
../data/memchip.mtx, 32, guided, 100, 3.471136
../data/memchip.mtx, 32, guided, 100, 3.436804
../data/memchip.mtx, 32, guided, 100, 4.349232
../data/memchip.mtx, 32, guided, 100, 3.959179
../data/memchip.mtx, 32, guided, 100, 3.715992
../data/memchip.mtx, 32, guided, 1000, 5.559921
../data/memchip.mtx, 32, guided, 1000, 4.623175
../data/memchip.mtx, 32, guided, 1000, 3.734827
../data/memchip.mtx, 32, guided, 1000, 3.546000
../data/memchip.mtx, 32, guided, 1000, 3.512144
../data/memchip.mtx, 32, guided, 1000, 3.540039
../data/memchip.mtx, 32, guided, 1000, 3.298044
../data/memchip.mtx, 32, guided, 1000, 4.633188
../data/memchip.mtx, 32, guided, 1000, 4.321098
../data/memchip.mtx, 32, guided, 1000, 3.713846
../data/memchip.mtx, 32, guided, 10000, 5.867004
../data/memchip.mtx, 32, guided, 10000, 4.177094
../data/memchip.mtx, 32, guided, 10000, 3.441095
../data/memchip.mtx, 32, guided, 10000, 3.327847
../data/memchip.mtx, 32, guided, 10000, 3.464937
../data/memchip.mtx, 32, guided, 10000, 3.435135
../data/memchip.mtx, 32, guided, 10000, 3.937960
../data/memchip.mtx, 32, guided, 10000, 3.688812
../data/memchip.mtx, 32, guided, 10000, 3.415108
../data/memchip.mtx, 32, guided, 10000, 3.770113
../data/memchip.mtx, 64, static, 100, 8.828163
../data/memchip.mtx, 64, static, 100, 9.953022
../data/memchip.mtx, 64, static, 100, 7.042170
../data/memchip.mtx, 64, static, 100, 5.854130
../data/memchip.mtx, 64, static, 100, 5.599022
../data/memchip.mtx, 64, static, 100, 5.422115
../data/memchip.mtx, 64, static, 100, 5.289078
../data/memchip.mtx, 64, static, 100, 5.251169
../data/memchip.mtx, 64, static, 100, 5.126953
../data/memchip.mtx, 64, static, 100, 5.099058
../data/memchip.mtx, 64, static, 1000, 8.785963
../data/memchip.mtx, 64, static, 1000, 12.115002
../data/memchip.mtx, 64, static, 1000, 7.843971
../data/memchip.mtx, 64, static, 1000, 5.926132
../data/memchip.mtx, 64, static, 1000, 5.330086
../data/memchip.mtx, 64, static, 1000, 5.302191
../data/memchip.mtx, 64, static, 1000, 5.007029
../data/memchip.mtx, 64, static, 1000, 4.939079
../data/memchip.mtx, 64, static, 1000, 4.891872
../data/memchip.mtx, 64, static, 1000, 4.891872
../data/memchip.mtx, 64, static, 10000, 8.641005
../data/memchip.mtx, 64, static, 10000, 16.164064
../data/memchip.mtx, 64, static, 10000, 8.607149
../data/memchip.mtx, 64, static, 10000, 5.743980
../data/memchip.mtx, 64, static, 10000, 4.720926
../data/memchip.mtx, 64, static, 10000, 4.674196
../data/memchip.mtx, 64, static, 10000, 4.538059
../data/memchip.mtx, 64, static, 10000, 4.431963
../data/memchip.mtx, 64, static, 10000, 4.384995
../data/memchip.mtx, 64, static, 10000, 4.413843
../data/memchip.mtx, 64, dynamic, 100, 9.792089
../data/memchip.mtx, 64, dynamic, 100, 10.032892
../data/memchip.mtx, 64, dynamic, 100, 11.090994
../data/memchip.mtx, 64, dynamic, 100, 9.592056
../data/memchip.mtx, 64, dynamic, 100, 9.407997
../data/memchip.mtx, 64, dynamic, 100, 8.563995
../data/memchip.mtx, 64, dynamic, 100, 8.508205
../data/memchip.mtx, 64, dynamic, 100, 8.115053
../data/memchip.mtx, 64, dynamic, 100, 8.044004
../data/memchip.mtx, 64, dynamic, 100, 8.018970
../data/memchip.mtx, 64, dynamic, 1000, 7.697821
../data/memchip.mtx, 64, dynamic, 1000, 40.237904
../data/memchip.mtx, 64, dynamic, 1000, 59.746027
../data/memchip.mtx, 64, dynamic, 1000, 56.735992
../data/memchip.mtx, 64, dynamic, 1000, 45.401096
../data/memchip.mtx, 64, dynamic, 1000, 46.358109
../data/memchip.mtx, 64, dynamic, 1000, 37.375212
../data/memchip.mtx, 64, dynamic, 1000, 34.122944
../data/memchip.mtx, 64, dynamic, 1000, 34.425020
../data/memchip.mtx, 64, dynamic, 1000, 32.711029
../data/memchip.mtx, 64, dynamic, 10000, 7.198095
../data/memchip.mtx, 64, dynamic, 10000, 52.375793
../data/memchip.mtx, 64, dynamic, 10000, 62.785864
../data/memchip.mtx, 64, dynamic, 10000, 56.775093
../data/memchip.mtx, 64, dynamic, 10000, 62.266111
../data/memchip.mtx, 64, dynamic, 10000, 45.609951
../data/memchip.mtx, 64, dynamic, 10000, 43.355942
../data/memchip.mtx, 64, dynamic, 10000, 41.592121
../data/memchip.mtx, 64, dynamic, 10000, 40.915012
../data/memchip.mtx, 64, dynamic, 10000, 32.282114
../data/memchip.mtx, 64, guided, 100, 7.390976
../data/memchip.mtx, 64, guided, 100, 43.145895
../data/memchip.mtx, 64, guided, 100, 61.989069
../data/memchip.mtx, 64, guided, 100, 54.080963
../data/memchip.mtx, 64, guided, 100, 67.790031
../data/memchip.mtx, 64, guided, 100, 54.919004
../data/memchip.mtx, 64, guided, 100, 47.739983
../data/memchip.mtx, 64, guided, 100, 40.881872
../data/memchip.mtx, 64, guided, 100, 31.760931
../data/memchip.mtx, 64, guided, 100, 38.057089
../data/memchip.mtx, 64, guided, 1000, 8.140087
../data/memchip.mtx, 64, guided, 1000, 59.349060
../data/memchip.mtx, 64, guided, 1000, 65.133095
../data/memchip.mtx, 64, guided, 1000, 65.874100
../data/memchip.mtx, 64, guided, 1000, 35.234928
../data/memchip.mtx, 64, guided, 1000, 33.914089
../data/memchip.mtx, 64, guided, 1000, 53.102970
../data/memchip.mtx, 64, guided, 1000, 36.766052
../data/memchip.mtx, 64, guided, 1000, 52.733183
../data/memchip.mtx, 64, guided, 1000, 32.730103
../data/memchip.mtx, 64, guided, 10000, 9.045839
../data/memchip.mtx, 64, guided, 10000, 64.228058
../data/memchip.mtx, 64, guided, 10000, 57.300091
../data/memchip.mtx, 64, guided, 10000, 43.724060
../data/memchip.mtx, 64, guided, 10000, 49.546957
../data/memchip.mtx, 64, guided, 10000, 39.686918
../data/memchip.mtx, 64, guided, 10000, 41.299105
../data/memchip.mtx, 64, guided, 10000, 20.709991
../data/memchip.mtx, 64, guided, 10000, 23.195982
../data/memchip.mtx, 64, guided, 10000, 40.098906
